"","SRR19241977","SRR19241978","SRR19241979","SRR19241980","SRR19241981","SRR19241982","SRR19241983","SRR19241984"
"tRF-32-8HM2OSRN2NKS1",0,0,0,0,0,0,0,3
"tRF-32-8HM2OSRNLNKS1",8,1,9,3,1,6,8,2
"tRF-32-8L8NRS9NS334K",17,10,13,5,6,8,6,8
"tRF-32-8NRS9NS334L2I",11,5,8,4,6,8,11,18
"tRF-32-8PLML38BWS721",0,0,1,0,0,0,0,0
"tRF-32-8Q1W18YMEMXZO",3,2,5,0,0,0,0,3
"tRF-32-8Q1WF8YMEMXZO",0,0,1,0,0,0,0,0
"tRF-32-8Q9MYKK6BEZ8P",0,0,1,0,0,0,0,0
"tRF-32-8W1WF8YM0NL72",1,0,2,0,0,0,0,0
"tRF-32-8WR8WP9I1EWJM",0,0,0,0,0,0,0,1
"tRF-32-93QO945NB2NZ5",0,0,0,0,0,0,1,0
"tRF-32-93R918VBY9PYJ",47,7,60,8,3,11,8,10
"tRF-32-94SX73V2Y8L95",126,29,124,22,17,20,32,37
"tRF-32-94SX7JV2Y8LZ5",5,0,1,1,1,0,3,0
"tRF-32-9D9OHXDD1KYKJ",1,2,0,1,5,5,3,12
"tRF-32-9EF91SS2PMFIQ",0,0,1,0,0,0,0,0
"tRF-32-9HSX73V2Y8L95",2,0,1,0,0,0,0,0
"tRF-32-9KIWRNL3KQNK5",4,2,3,0,1,1,2,1
"tRF-32-9LON4V4REH62J",0,0,0,0,0,0,0,1
"tRF-32-9LON4VN1EH6KJ",4,1,2,0,2,1,2,1
"tRF-32-9M739P8WQ0D52",78,3387,53,2334,2532,2364,2520,3375
"tRF-32-9MV47P596VW6J",4,2,1,1,2,1,2,2
"tRF-32-9MVH7P59N3Z6J",17,4,11,5,2,5,1,2
"tRF-32-9N15WV7W6SJF1",1,0,0,0,0,0,0,0
"tRF-32-9N1EWJQ72S3HM",2,0,2,0,2,1,0,1
"tRF-32-9NJ4S2I7L7K5M",0,0,0,0,0,1,0,0
"tRF-32-9NZ6V6Z3M8ZLN",0,1,1,0,0,1,0,1
"tRF-32-9O08F4BDNZ8O4",0,0,1,0,3,4,3,1
"tRF-32-9O9NF5W8E7OM2",3,1,2,1,0,0,0,1
"tRF-32-9OHXDD1KYK37Q",10,2,3,1,5,3,2,9
"tRF-32-9P9NH57S3O2VL",0,0,0,1,0,0,0,0
"tRF-32-9P9NH5SYNX2VH",1,0,0,0,0,0,0,0
"tRF-32-9PMNH5IS362VL",3,2,5,2,2,0,0,2
"tRF-32-9PN547202L2YF",0,0,1,0,0,0,0,0
"tRF-32-9UHY0DFKN5OR3",15,8,8,12,37,38,39,69
"tRF-32-9W53K876HRMF5",0,1,0,0,0,0,0,0
"tRF-32-B162XB0ZZRD22",0,1,0,0,0,2,0,0
"tRF-32-B2JK7PP9ZZ052",1,27,3,19,40,37,26,49
"tRF-32-BE78YLKZKWE52",1,0,0,2,0,1,1,2
"tRF-32-BE7XO8Q6J6K6O",5,3,2,2,3,0,2,3
"tRF-32-BEZ8XO46DODLJ",1,0,0,0,0,0,0,0
"tRF-32-BJ8FFDXXE6XRJ",0,0,0,0,0,0,0,1
"tRF-32-BJD5EUB4ZPEK3",2,13,1,9,9,18,4,7
"tRF-32-BKHDFX8Q9MYKJ",0,0,0,0,0,0,0,1
"tRF-32-BKZ3R9512R12K",0,1,0,0,0,0,0,1
"tRF-32-BKZ3R95R2R12K",0,0,0,1,0,0,0,0
"tRF-32-BMU00KRX67NZO",0,0,0,0,1,0,0,1
"tRF-32-BNZ3PD8OHB152",0,2,0,2,1,1,1,2
"tRF-32-BS5EOB3ZY61D1",0,1,0,1,2,6,0,1
"tRF-32-D2UFQQKNR7VJJ",0,0,0,0,2,2,1,4
"tRF-32-D3947SFR06RDM",1,1,1,1,0,0,0,0
"tRF-32-D5EUB4ZPEK45I",2,1,0,1,6,2,0,4
"tRF-32-D7B2JK7PP9ZZ1",0,1,2,0,2,2,2,3
"tRF-32-D7OOJ0QXL13XQ",1,2,2,0,1,3,2,1
"tRF-32-D7VIZKXXI363O",0,1,0,0,1,1,0,0
"tRF-32-D890YBOZZ7ND2",0,2,0,1,0,0,1,1
"tRF-32-D9W1X6L85J3KQ",0,0,1,1,0,0,0,0
"tRF-32-DBNIB9I1KQSX1",6,50,3,41,56,36,36,61
"tRF-32-DBPJYO0Y3KQ92",0,19,0,7,19,11,11,15
"tRF-32-DE6PFRROWFUB3",0,0,0,1,1,0,1,0
"tRF-32-DEWP7SER9I69M",0,0,1,0,0,0,0,0
"tRF-32-DFHFNBDWY2MJ5",2,7,0,9,9,7,4,11
"tRF-32-DI2OOIQO4QPR2",1,0,1,0,0,0,0,0
"tRF-32-DJXW7SD6MSRM1",0,0,1,0,0,0,0,0
"tRF-32-DZ9EW6RERNLN3",1,0,2,0,0,0,0,0
"tRF-32-E76INB8PLML35",1,0,0,0,1,2,0,3
"tRF-32-E7ZPVOH30WUI5",0,3,1,0,1,1,1,1
"tRF-32-EH623K76IR3D4",3,1,3,0,0,1,1,2
"tRF-32-EH623K7SIR3D4",26,10,21,6,7,18,21,16
"tRF-32-EH623K7SIRKD4",0,0,0,0,0,0,0,1
"tRF-32-EO7N987X1RJYN",0,0,1,0,0,0,0,0
"tRF-32-EUB4ZPEK45H5J",1,0,0,2,2,0,4,3
"tRF-32-EWBMU00KRX673",3,2,4,3,6,2,1,4
"tRF-32-EZ5P1OHE10NO1",1,4,0,1,0,1,0,0
"tRF-32-EZU05OJIH6Z33",0,0,0,0,0,0,1,0
"tRF-32-F2H3YBY2HZFZP",0,0,0,0,0,0,1,0
"tRF-32-F4P2PSSELQBDQ",0,0,0,0,0,1,0,0
"tRF-32-F5W8E7OMJHHSH",0,1,0,0,0,0,0,0
"tRF-32-F5W8EZOMJHHSH",0,0,0,0,0,0,0,1
"tRF-32-F67UYK7IVI7O3",0,0,0,0,3,0,1,0
"tRF-32-F91SS2P46INO5",1,0,0,0,0,0,1,0
"tRF-32-F91SS2P4FINO5",0,1,0,0,0,0,0,0
"tRF-32-F9LKXNYQIUIVF",0,2,1,0,3,8,2,3
"tRF-32-FBQ622EVUIJVJ",0,0,0,0,0,1,1,0
"tRF-32-FBZP7OHFO6FJ3",0,1,0,0,1,0,1,1
"tRF-32-FDXXE6XRK4WO2",2,83,3,61,121,108,72,112
"tRF-32-FENPNYRVU472N",1,0,0,0,0,0,0,0
"tRF-32-FJ33DSJOBZBDQ",0,2,0,3,4,4,2,3
"tRF-32-FN4KYU476YQSJ",0,0,0,0,0,0,0,1
"tRF-32-FN5KYUSRYWRSJ",0,0,0,0,0,0,1,0
"tRF-32-FN7BWU2F5JYH1",0,0,1,0,0,0,0,0
"tRF-32-FOU5XBINVDRI2",4,4,1,0,7,4,3,3
"tRF-32-FP18LPMBQ4NKJ",0,0,1,0,0,0,0,0
"tRF-32-FQRDWXH913M8N",0,0,0,0,1,0,0,0
"tRF-32-FRROWFUBNOBZO",0,1,0,0,1,0,0,0
"tRF-32-FSXMSL73VL4YK",32,2,10,1,11,11,7,8
"tRF-32-FU8U76D7M4615",0,0,0,0,1,0,0,0
"tRF-32-FW6SF8WO6V9EO",0,0,1,0,0,0,0,0
"tRF-32-FYYDU37Y93Y05",1,0,0,0,1,0,1,1
"tRF-32-FZ93QO945NB23",1,1,2,3,5,4,2,3
"tRF-32-H4SXQ3V2Y7RZ5",31,4,34,3,2,1,4,4
"tRF-32-HFNBDWY2MJ8F5",1,5,0,2,8,14,8,16
"tRF-32-HMI8W47W1R7HH",75,45,59,50,51,42,42,58
"tRF-32-HPIWOMXF026Z1",0,2,1,0,0,0,1,0
"tRF-32-HQ9M739P8WQ0F",76,33,85,63,22,15,14,24
"tRF-32-HR94SX73V2Y8K",0,0,0,0,0,1,0,0
"tRF-32-HXDD1KYK37ZXJ",0,1,1,0,0,0,0,0
"tRF-32-HY0DFKN5ORNQQ",0,0,1,0,3,3,3,2
"tRF-32-HZFZ93QO945NF",0,0,0,0,1,0,0,0
"tRF-32-I2669KZJZB0P3",0,0,0,0,1,0,0,0
"tRF-32-I7JKIKYUY9H3J",0,1,0,0,1,0,2,2
"tRF-32-I8W47W1R7HFE1",13,84,24,100,86,103,105,138
"tRF-32-I8WX6R2BIZRVF",0,0,0,0,1,1,0,0
"tRF-32-IFFNKQWYL1M35",0,0,1,0,0,0,0,0
"tRF-32-IK74HK9FM0DZP",1,0,0,0,1,0,0,1
"tRF-32-IK9NJ4S2I7L7M",95,21,159,18,21,16,17,24
"tRF-32-IO5BKD09Z51UJ",0,1,0,0,0,0,1,0
"tRF-32-IPRVYJ9XEO7NP",1,0,0,0,0,0,1,0
"tRF-32-IWOMXF026ZEDJ",1,41,0,27,39,28,18,41
"tRF-32-IZ6N4P64R9595",0,0,0,0,0,0,1,0
"tRF-32-J0DPZOIPD7VIQ",2,5,5,4,3,5,4,8
"tRF-32-J0K8UMPLBIUB3",0,4,0,1,8,8,1,11
"tRF-32-J36RRNLIK8V8L",1,1,4,0,0,1,0,0
"tRF-32-J65YXENDBP1IO",0,1,0,0,1,0,1,1
"tRF-32-J6P9M0NK5Y935",1,0,0,0,0,0,0,0
"tRF-32-J87383RPD9W1P",7,0,4,1,4,0,2,2
"tRF-32-J8WPMN1E8Y7Z2",0,1,0,0,0,0,0,0
"tRF-32-JB6YMWWB8HWKN",0,0,1,0,0,0,0,0
"tRF-32-JE9UHY0DFKN5L",2,0,2,1,0,0,0,0
"tRF-32-JJ6RRNLIK898L",38,6,49,10,7,7,12,11
"tRF-32-JKIWRNL3K5NKN",0,0,0,0,0,0,1,1
"tRF-32-JKIWRNL3KQNKN",0,0,1,0,0,0,0,0
"tRF-32-JKSV5N2E4V9KJ",1,0,0,0,0,0,0,0
"tRF-32-JKW4R951KHZKK",1,0,2,0,0,1,0,1
"tRF-32-JN5VF3R3ZV1RQ",2,0,2,0,0,1,0,3
"tRF-32-JN5XR4NPNNBXH",0,0,1,0,0,0,0,0
"tRF-32-JQJYSWRYVMMVL",3,2,4,0,2,5,1,3
"tRF-32-JQR7F8YKIR9NQ",24,9,29,3,6,4,11,8
"tRF-32-JVDE86YZQD3KQ",0,0,0,1,0,0,0,0
"tRF-32-JXDXXLHQIXKD2",0,1,0,0,0,0,0,0
"tRF-32-JYOYUE4BOPRNH",0,0,0,0,0,1,0,1
"tRF-32-JYSWRYVMMV5BO",171,46,219,131,39,33,36,39
"tRF-32-JYSZ11KBDZ942",0,0,0,0,0,0,1,3
"tRF-32-K367D8H0PMF7J",0,0,1,0,0,0,0,0
"tRF-32-K47LI3VF4YO9P",3,0,1,0,0,0,0,0
"tRF-32-K47LI3VF4YOZP",0,0,0,0,1,0,0,0
"tRF-32-K5I34JRX6N38Q",212,34,177,25,49,84,100,89
"tRF-32-K84J83ML5F923",2,0,3,0,0,0,1,0
"tRF-32-K84J83ML5FX23",3,2,3,0,0,0,0,2
"tRF-32-K8HJ83ML5F823",9,4,13,3,1,8,6,9
"tRF-32-K8UMPLBIUBNX2",0,0,0,1,1,1,3,2
"tRF-32-KF9MVH7P59N3Q",280,44,267,19,31,29,54,65
"tRF-32-KHM26RRNLNK8J",0,1,0,1,1,0,0,0
"tRF-32-KJ5R5N2E489BJ",0,0,0,0,1,0,0,0
"tRF-32-KK91M3WD8SS44",0,0,2,0,0,0,0,0
"tRF-32-KKM1M3WD8S744",7,2,4,3,7,3,8,8
"tRF-32-KL7L73V6J7QZ1",1,0,0,0,0,0,0,0
"tRF-32-KL7L73V6M7QZ1",7,3,11,1,2,2,0,3
"tRF-32-KL9MVH7P59N3Q",63,7,59,4,12,4,10,13
"tRF-32-KQI34JRX6N38Q",40,6,39,3,4,9,21,22
"tRF-32-KRIMUF04QZ452",0,1,0,0,0,1,0,0
"tRF-32-KUB4Z3V5393L3",0,1,0,0,0,0,1,0
"tRF-32-KY73436X6NMH3",5,2,7,1,3,5,9,10
"tRF-32-KY7343RX6NMH3",1243,293,922,254,379,441,558,513
"tRF-32-KYQ343RX6NMH3",3,1,4,1,0,3,1,2
"tRF-32-L7S5QKF1R3WE5",1,0,2,0,1,1,1,0
"tRF-32-L85DMKYOYRLH4",20,4,6,3,2,2,3,3
"tRF-32-L85DMKYUYR2H4",0,0,1,0,0,0,0,0
"tRF-32-L85DMKYUYRLH4",209,35,169,28,35,74,66,42
"tRF-32-L8K87SIRMM121",1,0,2,1,2,0,1,1
"tRF-32-LBINRXURYRSI1",0,1,1,0,0,1,0,0
"tRF-32-LKZ4195181902",0,0,1,0,0,0,0,0
"tRF-32-LO9D5HLYOZ4EJ",0,0,0,0,0,0,0,1
"tRF-32-LQ947673FEWSJ",1,0,0,0,0,0,0,1
"tRF-32-LQBDYBEZ03J0N",0,0,0,0,0,0,0,1
"tRF-32-LQR47673FEWSJ",1,0,0,0,0,0,0,0
"tRF-32-LSM1M3WE8SSP4",6,1,4,0,2,2,1,2
"tRF-32-LSM1M3WE8SSPL",0,0,0,0,0,0,1,0
"tRF-32-LSN3S3RQJVDE5",25,7,30,0,7,3,1,2
"tRF-32-LSXMSL73VL4YK",0,1,0,0,0,1,2,0
"tRF-32-LY7L73HQP0IR2",0,0,0,0,1,0,0,0
"tRF-32-M0DZ9EW6RERN2",0,0,0,0,0,0,1,0
"tRF-32-M0DZ9EW6RERNK",0,0,0,0,1,0,0,0
"tRF-32-M1M3WD8S746D2",0,1,0,0,1,1,0,0
"tRF-32-M1M3WE8SSP6D2",1,2,1,0,2,1,0,0
"tRF-32-M2OSRN2NKSEKL",3,2,1,1,1,1,1,1
"tRF-32-M2OSRNLNKSEKL",17,17,26,13,33,34,52,38
"tRF-32-MEF91SS2PMFIQ",1,0,0,1,0,0,0,0
"tRF-32-MH490VL8K87SI",0,0,0,0,0,0,0,1
"tRF-32-MIF91SH2P4FI3",0,0,0,0,0,1,0,1
"tRF-32-MIF91SS2P46I3",412,78,514,33,55,45,63,58
"tRF-32-MIF91SS2P4F13",1,1,0,0,0,0,0,0
"tRF-32-MIF91SS2P4FI3",391,84,410,40,58,44,70,67
"tRF-32-MLHVHBEXBIYFN",0,1,0,0,1,0,0,0
"tRF-32-MNKL7L73V6J7M",0,0,1,0,0,0,0,0
"tRF-32-MO0UFMEKYU0RN",0,0,0,0,0,2,0,0
"tRF-32-MUWLV47PU9XWP",12,1,7,2,1,6,4,2
"tRF-32-MXSL735L8RPY5",1,1,6,1,0,0,0,0
"tRF-32-N3R7184KISQIQ",9,3,4,0,2,0,7,5
"tRF-32-N3R718YKISQI3",2376,414,2015,339,375,338,562,581
"tRF-32-N7S3S3RX8HYV3",0,0,2,0,0,1,0,0
"tRF-32-NBDWY2MJ8F81J",0,1,0,1,4,1,3,4
"tRF-32-NDBP1IUUK7VZ1",0,0,0,0,0,2,0,0
"tRF-32-NJR718YKISQI3",8,2,9,1,4,3,3,4
"tRF-32-NK5Y93W086W8N",0,0,1,0,0,0,0,0
"tRF-32-NLD7B2JK7PP9Q",0,0,1,0,1,0,0,1
"tRF-32-NNBX1WZ4RZDMJ",0,1,0,0,0,1,0,1
"tRF-32-NPNYRVU4727OH",0,1,0,0,0,0,1,1
"tRF-32-NXJMFKYOY7N7O",0,0,1,0,0,0,0,0
"tRF-32-NYH2SBUL6JYBJ",0,1,0,0,0,1,0,1
"tRF-32-NYRVU4727OFIQ",0,2,0,0,0,3,3,5
"tRF-32-O045DBNIB9I1J",0,2,1,0,1,0,1,0
"tRF-32-O0789NLJK1JK1",3,0,1,0,0,0,0,0
"tRF-32-O2YXR9O9NJ9IK",1,0,0,0,0,0,0,0
"tRF-32-OB1690PQR39IP",0,0,0,0,0,0,2,0
"tRF-32-OB9Y7Q078SUXJ",1,0,0,1,1,2,2,1
"tRF-32-OB9ZFH690M0RI",5,1,3,2,2,3,2,1
"tRF-32-OKNH99OMEMR32",0,0,0,1,0,0,0,0
"tRF-32-OMYJZ87ID890Q",0,0,0,0,0,1,0,0
"tRF-32-OYUE4BOPRN115",2,4,2,0,3,4,1,4
"tRF-32-P2PSSELQBDYB1",0,2,1,0,2,1,0,2
"tRF-32-P4R8YP9LON4V3",5752,1422,7312,1392,3191,3817,3488,3739
"tRF-32-PE0IOB9ZFH691",3,12,1,7,17,15,8,24
"tRF-32-PER8YP9LON4V3",80,7,74,12,22,17,19,22
"tRF-32-PIN24YDRFU8UN",1,2,0,0,4,0,1,0
"tRF-32-PIN2NYDRFU8UN",1,0,0,0,0,0,0,0
"tRF-32-PIR8YP9LON4V3",287,42,231,28,79,60,106,101
"tRF-32-PLQVNRDF7UK8N",0,1,0,0,0,0,0,0
"tRF-32-PNR8YO9LON4V3",41,8,42,8,13,5,23,16
"tRF-32-PP6N7KYUSRHY4",0,0,0,0,0,0,0,1
"tRF-32-PQ5SVP9N15WVM",0,0,0,0,0,1,0,0
"tRF-32-PRJW4DBQ6ZW6J",0,0,1,0,0,1,0,0
"tRF-32-PS5P4PW3FJHP1",112,42,95,29,80,89,82,79
"tRF-32-PSQP4PW3FJI01",108,74,126,56,129,171,100,137
"tRF-32-PSQP4PW3FJIK1",9,2,10,3,3,2,5,3
"tRF-32-PSSELQBDYBEZ1",0,0,0,0,1,0,1,0
"tRF-32-PV6RRNLNK88KL",1,0,0,0,0,0,0,0
"tRF-32-PV94V4SMIFFNJ",180,25,181,32,19,15,19,23
"tRF-32-PW5SVP9N15WVN",249,82,166,39,97,109,195,177
"tRF-32-PY5P4PW3FJHP1",0,0,0,0,1,0,0,0
"tRF-32-Q1Q89P9L8422Q",113,19,118,16,36,30,32,39
"tRF-32-Q622EVUIJVK6P",0,0,1,1,0,0,0,2
"tRF-32-Q6S8V0J8O9YE3",0,0,0,0,2,1,0,0
"tRF-32-Q6S8V0J8O9YEJ",2,0,4,1,0,1,0,0
"tRF-32-Q86N7KYUSRHY4",1,0,0,0,0,0,2,0
"tRF-32-Q99P9P9NH57SJ",805,257,577,167,301,318,366,412
"tRF-32-QJ3KYU4RRWRBJ",1,1,2,1,3,2,2,4
"tRF-32-QJ3KYUYRR6RBJ",2,0,7,3,5,1,2,2
"tRF-32-QKF1R38E8RO84",40,3,22,5,6,6,6,9
"tRF-32-QKF1R3WE8RO84",257,40,178,34,47,49,83,67
"tRF-32-QNR8VP9LFQFYJ",5,3,6,1,3,2,10,5
"tRF-32-QNR8ZP9LON4V3",0,0,0,1,0,0,0,0
"tRF-32-QO945NB2NZW7L",4,0,4,0,0,0,0,1
"tRF-32-QP4PW3FJIKE7O",0,0,1,0,0,0,0,0
"tRF-32-QR535Z8LZBZFF",1,0,0,1,0,1,1,0
"tRF-32-QSZ34KRQ59W3Q",0,0,0,0,1,1,0,0
"tRF-32-QSZ34KRQ59WI5",2,0,0,0,0,0,2,0
"tRF-32-QSZ34KRQ59WIQ",2,0,1,0,0,1,2,0
"tRF-32-QWUID4ZWRNU3J",0,1,0,0,0,0,0,0
"tRF-32-QZR44ER81XDDQ",0,0,0,1,0,0,0,0
"tRF-32-R008R959KUMKH",17,6,13,3,3,3,7,8
"tRF-32-R008R9D9KUMKH",4,1,1,0,0,0,1,0
"tRF-32-R29P4P9L5HJVQ",1,0,2,1,3,4,0,0
"tRF-32-R29P4P9L5HLVQ",0,1,0,0,0,1,0,0
"tRF-32-R2IP4O73FJQS3",0,1,0,0,0,0,0,0
"tRF-32-R2IP4OI3FJQS3",1,1,0,0,0,0,0,0
"tRF-32-R2IP4OQ3FJQY3",1,0,0,0,0,0,0,0
"tRF-32-R2Z4R95MKM93K",6,1,7,0,0,1,1,3
"tRF-32-R3SJ83RPFV7IO",1,0,0,0,0,0,0,0
"tRF-32-R44ER81XDDZZ3",0,0,0,0,1,0,0,0
"tRF-32-R718YKISQI45K",1,0,0,0,0,0,0,0
"tRF-32-R8K87SERML921",1,0,2,0,0,0,2,0
"tRF-32-R8WP9N1EWJQ72",2,0,0,0,0,0,0,1
"tRF-32-R9J89O9NF5W81",1,0,0,0,0,0,0,0
"tRF-32-R9JP9P9NH5SY3",12,4,10,1,13,4,5,11
"tRF-32-R9JP9PMNH5SY3",1,0,1,1,3,2,0,0
"tRF-32-RE987S1RJ7R3M",1,0,0,0,0,0,0,0
"tRF-32-RE987S1RJ7RMM",0,0,1,0,0,0,0,0
"tRF-32-RK9P4P9L5FZU3",0,0,1,3,3,1,0,1
"tRF-32-RK9P4P9L5HMVQ",29,11,29,8,18,27,16,19
"tRF-32-RKIP4OI3FJQS3",3,0,6,0,1,3,1,2
"tRF-32-RKJP4P9L5FZU3",3,1,8,0,4,4,0,4
"tRF-32-RKVP4PRL5FZU3",2,0,2,0,0,8,1,1
"tRF-32-RKVPNPML5FZU3",3,0,3,0,2,4,4,2
"tRF-32-RLVIJKS2PNXIM",0,0,1,0,0,0,0,0
"tRF-32-RLVIVHS2PNXIM",1,0,1,0,0,1,0,0
"tRF-32-RM7KYUPRENRHJ",0,0,0,1,0,0,0,0
"tRF-32-RMJKYOSR99RHJ",1,0,0,0,0,0,0,0
"tRF-32-ROWFUBNOBZUP5",0,5,0,3,7,2,4,4
"tRF-32-RPD9W1X6L85JJ",1,0,0,0,0,0,1,0
"tRF-32-RRJ89O9NF5W81",2,1,1,0,0,0,0,0
"tRF-32-RSM3WEKSU8P52",0,0,0,0,0,0,1,0
"tRF-32-RVU4727OFIZ95",0,0,0,0,0,0,1,0
"tRF-32-RW18V6XO59KN3",0,0,1,0,0,0,0,0
"tRF-32-RWD8YJE76INB5",0,0,0,0,0,2,0,0
"tRF-32-RXPIN24YDRFU5",0,0,0,0,0,1,0,0
"tRF-32-RZYQHQ9M739P5",308,92,334,151,64,88,80,75
"tRF-32-S2I7L7P5QK11K",0,0,1,0,0,0,0,1
"tRF-32-SBWOFFR3VJ4ZQ",3,0,2,1,2,1,2,2
"tRF-32-SELQBDYBEZ032",0,0,0,0,1,0,0,0
"tRF-32-SP5830MMUKLYK",0,0,1,0,0,0,1,1
"tRF-32-U00KRX67NZU6J",0,2,0,1,4,5,1,1
"tRF-32-U04DYJIO3ZU3O",0,0,0,0,0,0,0,1
"tRF-32-U05OJIH6Z3NPM",0,0,1,0,0,0,0,0
"tRF-32-U29F51MLHVHB1",0,1,0,0,0,0,0,0
"tRF-32-U37Y93Y086Z33",0,0,0,0,0,1,0,0
"tRF-32-U4727OFIZ9WUJ",0,1,1,0,2,0,1,0
"tRF-32-U5XBINVDRI2Q2",0,0,0,0,0,1,0,0
"tRF-32-U736DFHFNBDWQ",0,0,0,0,1,0,0,1
"tRF-32-UDM0IBB7Z92K1",0,1,0,0,2,2,3,5
"tRF-32-UE02K0F78BP72",0,0,1,0,0,0,0,0
"tRF-32-UE4BOPRN11WZQ",0,1,3,0,1,0,0,0
"tRF-32-V0UEDP5IUDK7O",0,0,0,0,0,0,1,0
"tRF-32-V29K9UV36562I",39,61,51,39,53,36,59,68
"tRF-32-V470VR3196L8L",1,2,1,0,0,1,0,0
"tRF-32-V47P596VW631M",0,0,1,1,1,1,0,0
"tRF-32-V47PU9XW983FM",1,0,1,0,0,1,1,1
"tRF-32-V4QP596VZ631M",1,0,0,0,0,0,0,1
"tRF-32-V6M7QZ0HJBRRP",0,0,0,1,0,0,0,0
"tRF-32-V6Z3M8ZLSSXUL",206,46,190,70,47,57,44,47
"tRF-32-VBY9PYKHM26R4",2,0,1,0,0,0,0,0
"tRF-32-VEX0K3XN13QXM",1,1,1,0,0,1,0,0
"tRF-32-VH7P59N3Z6KPM",0,0,1,0,0,0,0,0
"tRF-32-VH7P59N3Z6KPN",1,0,0,0,0,0,0,0
"tRF-32-VH915HSX1HN2Q",0,1,0,0,0,0,0,0
"tRF-32-VI7O409Z7KZON",0,0,0,1,0,0,1,0
"tRF-32-VIZKXXI363U01",1,6,1,2,2,5,7,8
"tRF-32-VKXZFYYDU37YP",0,0,0,0,1,0,0,0
"tRF-32-VL4YMY91PJB7K",0,0,0,0,0,1,0,0
"tRF-32-VP9N15WV7W6S2",1,0,1,0,0,0,0,0
"tRF-32-W631QJ3KYUYR4",1,0,0,0,0,0,0,1
"tRF-32-W6RERNLN4Q1RO",0,0,1,0,0,0,0,0
"tRF-32-WN1Q18X3HRL7N",14,4,18,2,1,1,1,2
"tRF-32-WN1Q18Y3HRL7N",0,0,1,0,0,0,0,1
"tRF-32-WOFFR3VJ4ZZ52",0,1,0,0,0,0,0,1
"tRF-32-WP9I1EWJQZ2SJ",1,0,0,0,0,0,0,0
"tRF-32-WP9N1EWJQ72SJ",1,0,0,1,1,3,1,1
"tRF-32-WUH6QE30YOH94",0,0,1,0,0,0,0,0
"tRF-32-WUH6QE30YUS94",0,0,0,0,0,0,1,0
"tRF-32-WURMJKYOSR994",0,1,0,0,0,0,0,0
"tRF-32-WXQZR44ER81XF",0,0,0,0,0,0,1,0
"tRF-32-WZVLUE15MXE92",1,0,0,0,0,1,1,0
"tRF-32-X4J09KZYJMN52",0,0,1,0,1,3,1,0
"tRF-32-XBINVDRI2Q2R2",0,1,0,0,0,1,0,1
"tRF-32-XBKJZ8R3WE8ZJ",0,0,0,1,0,0,0,0
"tRF-32-XENDBP1IUUK7O",206,192,230,128,195,261,66,94
"tRF-32-XRK4WO2F9IY91",0,0,1,0,0,0,0,0
"tRF-32-XSXMSL73VL4YK",85,19,84,21,29,26,28,35
"tRF-32-XXI363U0EZY9P",3,0,3,0,2,5,3,6
"tRF-32-XY6RHDK2RSI25",0,0,0,0,0,0,0,1
"tRF-32-Y0FD2F37YF7D2",0,0,1,0,3,1,1,0
"tRF-32-Y2MJ8F81KLB52",21,284,12,113,198,220,82,134
"tRF-32-Y694U47P299D5",0,0,0,0,0,0,1,0
"tRF-32-Y6V4V47Q2WNIQ",13,2,13,2,3,0,4,2
"tRF-32-Y8L981PV6RRNK",3,0,2,0,0,0,0,0
"tRF-32-YDU37Y93Y086Q",0,0,0,0,0,0,1,1
"tRF-32-YEKPRS93W0K6K",0,1,0,0,0,0,0,0
"tRF-32-YJIO3ZU3U0IOL",0,0,0,0,0,0,0,1
"tRF-32-YJZ87ID890YBL",1,0,0,0,0,2,0,0
"tRF-32-YPZEP27K7ZP3J",3,4,1,2,5,5,0,3
"tRF-32-YQHQ9M739P8WM",0,0,2,0,2,2,1,6
"tRF-32-YRH4SXQ3V2Y74",0,0,0,0,0,1,0,0
"tRF-32-YSV4V47Q2WW1O",2,3,2,0,0,1,0,1
"tRF-32-YSV4VH7Q2QW15",3,2,2,1,0,3,2,0
"tRF-32-YYV4V47Q2WW15",7,7,7,3,5,1,0,3
"tRF-32-Z2NLD7B2JK7PM",0,0,0,0,0,0,0,2
"tRF-32-Z3M8ZLSSXUOLJ",100,436,75,392,658,581,708,948
"tRF-32-Z4D7OOJ0QXL1J",0,2,0,1,3,3,6,7
"tRF-32-Z6KPQJ3KYU4R4",0,0,0,0,0,0,0,1
"tRF-32-Z6V6Z3M8ZLSSP",9,1,1,3,1,6,7,3
"tRF-32-Z87ID890YBOZQ",0,0,0,0,3,0,0,2
"tRF-32-Z9HMI8W47W1RN",0,3,2,1,0,0,0,3
"tRF-32-ZBHFEERZYQHQP",0,1,0,0,0,0,0,0
"tRF-32-ZEF3BLHKFZB1J",0,0,2,1,1,0,0,0
"tRF-32-ZEP27K7ZP33XJ",3,0,0,0,1,1,0,0
"tRF-32-ZKXXI363U0EZQ",1,1,0,2,2,1,2,1
"tRF-32-ZLBS5EOB3ZY6H",0,0,0,1,4,0,1,2
"tRF-32-ZPEK45H5KQBFJ",10,186,8,83,111,107,51,58
"tRF-32-ZRS3S3R68HYV3",1,0,1,0,0,0,0,0
"tRF-32-ZUV0UEDP5IUDJ",0,0,0,0,2,0,2,1
"tRF-32-ZXD2UFQQKNR7O",0,0,0,0,0,0,0,1
"tRF-32-ZZJQJYSWRYVMK",1,2,0,0,1,0,1,0
