"","X.miRNA","precursor","SRR19241977","SRR19241978","SRR19241979","SRR19241980","SRR19241981","SRR19241982","SRR19241983","SRR19241984"
"940","hsa-miR-3682-3p","hsa-mir-3682",0,0,0,0,0,0,0,0
"941","hsa-miR-3683","hsa-mir-3683",0,0,0,0,0,0,0,0
"942","hsa-miR-3684","hsa-mir-3684",0,0.94,0,0,0.65,0,0,0.75
"943","hsa-miR-3685","hsa-mir-3685",0.94,0.94,0,1.39,0.65,2.41,2,4.48
"944","hsa-miR-3686","hsa-mir-3686",0,0,0,0,0,0,0,0
"945","hsa-miR-3688-5p","hsa-mir-3688-1",0,0,0,0,0,0,0,0
"946","hsa-miR-3688-3p","hsa-mir-3688-1",0.47,0.94,0,1.39,0,0,0,0
"947","hsa-miR-3688-5p","hsa-mir-3688-2",0,0,0,0,0,0,0,0
"948","hsa-miR-3688-3p","hsa-mir-3688-2",0.47,0.94,0,1.39,0,0,0,0
"949","hsa-miR-3689a-5p","hsa-mir-3689a",0,0,0,0,0,0,0,0
"950","hsa-miR-3689a-3p","hsa-mir-3689a",0,0,0,0,0,0,0,0
"951","hsa-miR-3689b-5p","hsa-mir-3689b",0,0,0,0,0,0,0,0
"952","hsa-miR-3689b-3p","hsa-mir-3689b",0,0,0,0,0,0,0,0
"953","hsa-miR-3689c","hsa-mir-3689c",0,0,0,0,0,0,0,0
"954","hsa-miR-3689d","hsa-mir-3689d-1",0,0,0,0,0,0,0,0
"955","hsa-miR-3689d","hsa-mir-3689d-2",0,0,0,0,0,0,0,0
"956","hsa-miR-3689e","hsa-mir-3689e",0,0,0,0,0,0,0,0
"957","hsa-miR-3689f","hsa-mir-3689f",0,0,0,0,0,0,0,0
"958","hsa-miR-369-5p","hsa-mir-369",6.08,0.94,3.74,5.58,5.23,4.81,5.01,4.48
"959","hsa-miR-369-3p","hsa-mir-369",20.11,4.69,18.17,8.36,9.81,8.42,1,3.73
"960","hsa-miR-3690","hsa-mir-3690-1",0,0,0,0,0.65,0,0,0
"961","hsa-miR-3690","hsa-mir-3690-2",0,0,0,0,0.65,0,0,0
"962","hsa-miR-3691-5p","hsa-mir-3691",0.94,0.94,0.53,1.39,0.65,1.8,1,2.24
"963","hsa-miR-3691-3p","hsa-mir-3691",0,0.94,0,1.39,0,0.6,0,0
"964","hsa-miR-3692-5p","hsa-mir-3692",0,0,0,0,0,0.6,0,0
"965","hsa-miR-3692-3p","hsa-mir-3692",0,0,0.53,0,0,0,0,0
"966","hsa-miR-370-5p","hsa-mir-370",0,0,0,0,0,0,0,0
"967","hsa-miR-370-3p","hsa-mir-370",13.56,7.51,8.55,9.76,17.01,26.46,11.03,11.2
"968","hsa-miR-3713","hsa-mir-3713",0,0,0,0,0,0,0,0
"969","hsa-miR-3714","hsa-mir-3714",0,0,0,0,0,0,0,0
"970","hsa-miR-371a-5p","hsa-mir-371a",0,0,0,0,0,0,0,0
"971","hsa-miR-371a-3p","hsa-mir-371a",0,0,0,0,0,0,0,0
"972","hsa-miR-371b-5p","hsa-mir-371b",0,0.94,0,0,0,0,0,0
"973","hsa-miR-371b-3p","hsa-mir-371b",0,0,0,0,0,0,0,0
"974","hsa-miR-372-5p","hsa-mir-372",0,0,0,0,0,0,0,0
"975","hsa-miR-372-3p","hsa-mir-372",0,0.94,0,0,0,0.6,9.02,11.2
"976","hsa-miR-373-5p","hsa-mir-373",0,0,0,0,0,0,0,0
"977","hsa-miR-373-3p","hsa-mir-373",0,0,0,0,0,0,1,0.75
"978","hsa-miR-374a-5p","hsa-mir-374a",562.18,1025.63,726.76,832.13,1400.76,1116.23,1164.85,1260.7
"979","hsa-miR-374a-3p","hsa-mir-374a",38.35,73.19,57.71,65.51,106.64,72.17,105.26,73.94
"980","hsa-miR-374b-5p","hsa-mir-374b",2111.7,2948.33,3023.52,2483.83,3966.09,3707.13,3398.33,3924.01
"981","hsa-miR-374b-3p","hsa-mir-374b",74.37,76.95,84.43,72.48,110.57,95.02,102.25,94.85
"982","hsa-miR-374c-5p","hsa-mir-374c",1.4,0,2.14,0,1.31,2.41,1,2.24
"983","hsa-miR-374c-3p","hsa-mir-374c",0,0.94,0,0,0,0,0,0
"984","hsa-miR-375-5p","hsa-mir-375",0,0,0,0,0,0,0,0
"985","hsa-miR-375-3p","hsa-mir-375",2.81,1.88,2.67,2.79,3.27,0,0,2.24
"986","hsa-miR-376a-5p","hsa-mir-376a-1",0.94,0,0,0,0,0,0,0
"987","hsa-miR-376a-3p","hsa-mir-376a-1",2.34,0,1.6,0,0.65,0.6,0,0
"988","hsa-miR-376a-3p","hsa-mir-376a-2",2.34,0,1.6,0,0.65,0.6,0,0
"989","hsa-miR-376a-2-5p","hsa-mir-376a-2",0,0,0,0,0,0,0,0
"990","hsa-miR-376b-5p","hsa-mir-376b",0,0,0.53,0,0,0,0,0
"991","hsa-miR-376b-3p","hsa-mir-376b",0,0,0,0,0,0,0,0
"992","hsa-miR-376c-5p","hsa-mir-376c",0,0,0.53,0,0,0,0,0
"993","hsa-miR-376c-3p","hsa-mir-376c",4.21,0,0.53,0,0.65,0.6,0,0
"994","hsa-miR-377-5p","hsa-mir-377",0.94,0,2.67,2.79,0,0,0,0
"995","hsa-miR-377-3p","hsa-mir-377",0,0,0,0,0,1.8,0,0
"996","hsa-miR-378a-5p","hsa-mir-378a",1.87,3.75,2.67,5.58,3.93,4.81,3.01,6.72
"997","hsa-miR-378a-3p","hsa-mir-378a",383.99,405.37,380.48,423.73,295.07,258.01,637.56,606.45
"998","hsa-miR-378b","hsa-mir-378b",0,0,0,0,0,0,1,0
"999","hsa-miR-378c","hsa-mir-378c",32.74,41.29,30.46,47.39,28.13,18.64,46.11,48.55
"1000","hsa-miR-378d","hsa-mir-378d-1",22.92,29.09,20.84,33.45,20.94,12.63,29.07,32.86
"1001","hsa-miR-378d","hsa-mir-378d-2",22.92,29.09,20.84,33.45,20.94,12.63,29.07,32.86
"1002","hsa-miR-378e","hsa-mir-378e",0.47,0,0,2.79,2.62,0.6,1,0.75
"1003","hsa-miR-378f","hsa-mir-378f",0,0,0.53,0,0,0.6,0,0
"1004","hsa-miR-378g","hsa-mir-378g",0,0,0,0,0,0,1,0.75
"1005","hsa-miR-378h","hsa-mir-378h",0,0,0,0,0,0,0,0
"1006","hsa-miR-378i","hsa-mir-378i",0,0,0,0,0,0,0,0
"1007","hsa-miR-378j","hsa-mir-378j",0,0,0,0,0,0,0,0
"1008","hsa-miR-379-5p","hsa-mir-379",40.69,9.38,22.98,11.15,15.7,25.26,5.01,5.23
"1009","hsa-miR-379-3p","hsa-mir-379",2.34,1.88,3.74,0,1.31,0.6,0,0.75
"1010","hsa-miR-380-5p","hsa-mir-380",0,0,1.6,1.39,0,0,0,0
"1011","hsa-miR-380-3p","hsa-mir-380",0,0,0.53,0,0,0.6,0,0
"1012","hsa-miR-381-5p","hsa-mir-381",0,0,0,0,0,0,0,0
"1013","hsa-miR-381-3p","hsa-mir-381",274.54,51.61,171,69.69,91.6,131.71,38.09,38.84
"1014","hsa-miR-382-5p","hsa-mir-382",30.4,10.32,29.93,25.09,9.81,19.25,6.01,3.73
"1015","hsa-miR-382-3p","hsa-mir-382",20.11,4.69,16.57,4.18,1.96,9.62,1,2.24
"1016","hsa-miR-383-5p","hsa-mir-383",255.84,320.92,262.91,280.16,83.09,71.57,138.34,159.83
"1017","hsa-miR-383-3p","hsa-mir-383",0.94,0,1.07,1.39,0,0,0,0
"1018","hsa-miR-384","hsa-mir-384",0,0,0,0,0,0,0,0
"1019","hsa-miR-3907","hsa-mir-3907",0.47,0,0,1.39,0,2.41,0,1.49
"1020","hsa-miR-3908","hsa-mir-3908",0,0,0,0,0,0,0,0
"1021","hsa-miR-3909","hsa-mir-3909",16.37,20.64,13.36,18.12,25.52,16.84,48.12,44.81
"1022","hsa-miR-3910","hsa-mir-3910-1",0.47,0,1.07,0,0,0,1,1.49
"1023","hsa-miR-3910","hsa-mir-3910-2",0.47,0,1.07,0,0,0,1,1.49
"1024","hsa-miR-3911","hsa-mir-3911",0,0,0,0,0,0,0,0
"1025","hsa-miR-3912-5p","hsa-mir-3912",0,0,0,0,0,0,0,0
"1026","hsa-miR-3912-3p","hsa-mir-3912",6.08,3.75,6.95,6.97,3.27,3.61,3.01,4.48
"1027","hsa-miR-3913-5p","hsa-mir-3913-1",5.61,2.82,4.28,6.97,3.93,6.01,7.02,5.23
"1028","hsa-miR-3913-3p","hsa-mir-3913-1",0,0,0,0,0,0,0,0
"1029","hsa-miR-3913-5p","hsa-mir-3913-2",5.61,2.82,4.28,6.97,3.93,6.01,7.02,5.23
"1030","hsa-miR-3913-3p","hsa-mir-3913-2",0,0,0,0,0,0,0,0
"1031","hsa-miR-3914","hsa-mir-3914-1",0,0,0,0,0,0,0,0
"1032","hsa-miR-3914","hsa-mir-3914-2",0,0,0,0,0,0,0,0
"1033","hsa-miR-3915","hsa-mir-3915",0,0,0,0,0,0,0,0
"1034","hsa-miR-3916","hsa-mir-3916",0,0,0,0,0,0.6,0,0
"1035","hsa-miR-3917","hsa-mir-3917",0.47,0,0,0,0,0,0,0.75
"1036","hsa-miR-3918","hsa-mir-3918",0,0,0,0,0,0,0,0
"1037","hsa-miR-3919","hsa-mir-3919",0,0,0,0,0,0,1,0
"1038","hsa-miR-3920","hsa-mir-3920",0,0,0,0,0,0,0,0
"1039","hsa-miR-3921","hsa-mir-3921",0,0,0,0,0,0,0,0
"1040","hsa-miR-3922-5p","hsa-mir-3922",0,0,0,0,0,0,0,0
"1041","hsa-miR-3922-3p","hsa-mir-3922",0,0,0,0,0,0,0,0
"1042","hsa-miR-3923","hsa-mir-3923",0,0,0,0,0,0,0,0
"1043","hsa-miR-3924","hsa-mir-3924",0,0,0,0,0,0,0,0.75
"1044","hsa-miR-3925-5p","hsa-mir-3925",0,0,0,0,0,0,0,0
"1045","hsa-miR-3925-3p","hsa-mir-3925",0,0,0,0,0,0,0,0
"1046","hsa-miR-3926","hsa-mir-3926-1",0,0,0,0,0,0,0,0
"1047","hsa-miR-3926","hsa-mir-3926-2",0,0,0,0,0,0,0,0
"1048","hsa-miR-3927-5p","hsa-mir-3927",0,0,0,0,0,0,0,0
"1049","hsa-miR-3927-3p","hsa-mir-3927",0,0,0,0,0,0,0,0
"1050","hsa-miR-3928-5p","hsa-mir-3928",0,0,0,0,0,0,0,0
"1051","hsa-miR-3928-3p","hsa-mir-3928",2.81,3.75,4.28,4.18,4.58,1.2,4.01,2.99
"1052","hsa-miR-3929","hsa-mir-3929",1.87,2.82,0.53,9.76,1.31,1.2,1,2.99
"1053","hsa-miR-3934-5p","hsa-mir-3934",0,0,0.53,0,0,0,0,0
"1054","hsa-miR-3934-3p","hsa-mir-3934",0,0,0,0,0,0,0,0
"1055","hsa-miR-3935","hsa-mir-3935",0,0,0,0,0,0,0,0
"1056","hsa-miR-3936","hsa-mir-3936",0,0,0.53,1.39,0.65,0.6,0,0.75
"1057","hsa-miR-3937","hsa-mir-3937",0,0,0,0,0,0,0,0
"1058","hsa-miR-3938","hsa-mir-3938",8.42,7.51,5.34,8.36,12.43,10.22,8.02,11.2
"1059","hsa-miR-3939","hsa-mir-3939",0.47,0,0,0,0.65,0.6,0,0
"1060","hsa-miR-3940-5p","hsa-mir-3940",0,0,0,0,0,0,0,0
"1061","hsa-miR-3940-3p","hsa-mir-3940",0.94,0.94,0,5.58,0.65,1.8,0,0.75
"1062","hsa-miR-3941","hsa-mir-3941",0.47,0,0,0,0,0,0,0
"1063","hsa-miR-3942-5p","hsa-mir-3942",0,0,0,0,0,0,0,0
"1064","hsa-miR-3942-3p","hsa-mir-3942",0,0,0,0,0,0,0,0
"1065","hsa-miR-3943","hsa-mir-3943",4.68,5.63,9.62,12.54,6.54,8.42,6.01,10.46
"1066","hsa-miR-3944-5p","hsa-mir-3944",0.94,0,1.6,0,0.65,0,1,0
"1067","hsa-miR-3944-3p","hsa-mir-3944",0.47,0,0,0,0,0,0,0
"1068","hsa-miR-3945","hsa-mir-3945",0,0,0,0,0,0,0,0
"1069","hsa-miR-3960","hsa-mir-3960",0,0,0,0,0,0,0,0
"1070","hsa-miR-3972","hsa-mir-3972",0,0,0,0,0,0,0,0
"1071","hsa-miR-3973","hsa-mir-3973",0,0,0,0,0,0,0,0
"1072","hsa-miR-3974","hsa-mir-3974",0,0,0,0,0,0,0,0
"1073","hsa-miR-3975","hsa-mir-3975",0,0,0,0,0,0,0,0
"1074","hsa-miR-3976","hsa-mir-3976",0,0,0,0,0,0,0,0
"1075","hsa-miR-3977","hsa-mir-3977",0,0,0,0,0,0,0,0
"1076","hsa-miR-3978","hsa-mir-3978",0,0,0,0,0,0,0,0
"1077","hsa-miR-409-5p","hsa-mir-409",6.55,2.82,6.95,0,3.27,9.62,3.01,0.75
"1078","hsa-miR-409-3p","hsa-mir-409",47.24,15.95,42.22,23.7,25.52,27.67,7.02,8.96
"1079","hsa-miR-410-5p","hsa-mir-410",0,0,0,0,0,0.6,0,0
"1080","hsa-miR-410-3p","hsa-mir-410",29,2.82,18.17,4.18,5.89,11.43,3.01,2.24
"1081","hsa-miR-411-5p","hsa-mir-411",20.11,12.2,16.57,11.15,17.66,17.44,6.01,8.22
"1082","hsa-miR-411-3p","hsa-mir-411",5.14,1.88,5.34,1.39,7.85,4.81,2,0.75
"1083","hsa-miR-412-5p","hsa-mir-412",1.87,1.88,3.74,1.39,1.96,0,0,0
"1084","hsa-miR-412-3p","hsa-mir-412",0,0,0,0,0,0,0,0
"1085","hsa-miR-421","hsa-mir-421",631.87,938.36,749.2,857.21,1287.57,1135.48,1140.79,1282.36
"1086","hsa-miR-422a","hsa-mir-422a",0,0,0,0,0,0,0,0
"1087","hsa-miR-423-5p","hsa-mir-423",616.91,972.14,631.1,1187.56,843.33,870.85,1283.14,1036.64
"1088","hsa-miR-423-3p","hsa-mir-423",3417.07,4792.21,3444.61,5151.65,4270.31,3945.9,6168.11,5543.96
"1089","hsa-miR-424-5p","hsa-mir-424",0.94,0.94,2.67,0,4.58,6.62,5.01,2.24
"1090","hsa-miR-424-3p","hsa-mir-424",1.4,2.82,2.14,9.76,8.51,22.25,5.01,5.97
"1091","hsa-miR-425-5p","hsa-mir-425",513.08,653.1,572.85,692.74,563.97,585.78,866.12,879.8
"1092","hsa-miR-425-3p","hsa-mir-425",44.43,30.97,58.25,47.39,51.69,51.72,60.15,62.74
"1093","hsa-miR-4251","hsa-mir-4251",0,0,0,0,0,0,0,0
"1094","hsa-miR-4252","hsa-mir-4252",0,0,0,0,0,0,0,0
"1095","hsa-miR-4253","hsa-mir-4253",0,0,0,0,0,0,0,0
"1096","hsa-miR-4254","hsa-mir-4254",0,0,0.53,0,0,0,0,0
"1097","hsa-miR-4255","hsa-mir-4255",0,0,0,0,0,0,0,0
"1098","hsa-miR-4256","hsa-mir-4256",0,0,0,0,0,0,0,0
"1099","hsa-miR-4257","hsa-mir-4257",0,0,0,0,0,0,0,0
"1100","hsa-miR-4258","hsa-mir-4258",0,0,0,0,0,0,0,0
"1101","hsa-miR-4259","hsa-mir-4259",0,0,0,0,0,0,0,0
"1102","hsa-miR-4260","hsa-mir-4260",0,0,0,0,0,0,0,0
"1103","hsa-miR-4261","hsa-mir-4261",0,0,0,0,0,0,0,0
"1104","hsa-miR-4262","hsa-mir-4262",0,0,0,0,0,0,0,0
"1105","hsa-miR-4263","hsa-mir-4263",0,0,0,0,0,0,0,0
"1106","hsa-miR-4264","hsa-mir-4264",0,0,0,0,0,0,0,0
"1107","hsa-miR-4265","hsa-mir-4265",0,0,0,0,0,0,0,0
"1108","hsa-miR-4266","hsa-mir-4266",0,0,0,0,0,0,0,0
"1109","hsa-miR-4267","hsa-mir-4267",0,0,0,0,0,0,0,0
"1110","hsa-miR-4268","hsa-mir-4268",0,0,0,0,0,0,0,0
"1111","hsa-miR-4269","hsa-mir-4269",0,0,0,0,0,0,0,0
"1112","hsa-miR-4270","hsa-mir-4270",0,0,0,0,0,0,0,0
"1113","hsa-miR-4271","hsa-mir-4271",0,0,0,0,0,0,0,0
"1114","hsa-miR-4272","hsa-mir-4272",0,0,0,0,0,0,0,0
"1115","hsa-miR-4273","hsa-mir-4273",0,0,0,0,0,0,0,0
"1116","hsa-miR-4274","hsa-mir-4274",0,0,0,0,0,0,0,0
"1117","hsa-miR-4275","hsa-mir-4275",0,0,0,0,0,0,0,0
"1118","hsa-miR-4276","hsa-mir-4276",0,0,0,0,0,0,0,0
"1119","hsa-miR-4277","hsa-mir-4277",0,0,0,0,0,0,0,0
"1120","hsa-miR-4278","hsa-mir-4278",0,0,0,0,0,0,0,0
"1121","hsa-miR-4279","hsa-mir-4279",0,0,0,0,0,0,0,0
"1122","hsa-miR-4280","hsa-mir-4280",0,0,0,0,0,0,0,0
"1123","hsa-miR-4281","hsa-mir-4281",0,0,0,0,0,0,0,0
"1124","hsa-miR-4282","hsa-mir-4282",0,0,0,0,0,0,0,0
"1125","hsa-miR-4283","hsa-mir-4283-1",0,0,0,0,0,0,0,0
"1126","hsa-miR-4283","hsa-mir-4283-2",0,0,0,0,0,0,0,0
"1127","hsa-miR-4284","hsa-mir-4284",0.47,0,0,1.39,0,1.2,0,0
"1128","hsa-miR-4285","hsa-mir-4285",0,0,0,0,0,0,0,0
"1129","hsa-miR-4286","hsa-mir-4286",11.69,15.01,17.1,15.33,10.47,13.83,16.04,7.47
"1130","hsa-miR-4287","hsa-mir-4287",0,0,0,0,0,0,0,0
"1131","hsa-miR-4288","hsa-mir-4288",0,0,0,0,0,0,0,0
"1132","hsa-miR-4289","hsa-mir-4289",0,0,0,0,0,0,0,0
"1133","hsa-miR-429","hsa-mir-429",0.94,3.75,1.07,2.79,1.31,2.41,1,3.73
"1134","hsa-miR-4290","hsa-mir-4290",0,0,0,0,0,0,0,0
"1135","hsa-miR-4291","hsa-mir-4291",0,0,0,0,0,0,0,0
"1136","hsa-miR-4292","hsa-mir-4292",0,0,0,0,0,0,0,0
"1137","hsa-miR-4293","hsa-mir-4293",0,0,0,0,0,0,0,0
"1138","hsa-miR-4294","hsa-mir-4294",0,0,0,0,0,0,0,0
"1139","hsa-miR-4295","hsa-mir-4295",0,0,0,0,0,0,0,0
"1140","hsa-miR-4296","hsa-mir-4296",0,0,0,0,0,0,0,0
"1141","hsa-miR-4297","hsa-mir-4297",0,0,0,0,0,0,0,0
"1142","hsa-miR-4298","hsa-mir-4298",0,0,0,0,0,0,0,0
"1143","hsa-miR-4299","hsa-mir-4299",0,0,0,0,0,0,0,0
"1144","hsa-miR-4300","hsa-mir-4300",0,0,0,0,0,0,0,0
"1145","hsa-miR-4301","hsa-mir-4301",0,0,0,0,0,0,0,0
"1146","hsa-miR-4302","hsa-mir-4302",0,0,0,0,0,0,0,0
"1147","hsa-miR-4303","hsa-mir-4303",0,0,0,0,0,0,0,0
"1148","hsa-miR-4304","hsa-mir-4304",0,0,0,0,0,0,0,0
"1149","hsa-miR-4305","hsa-mir-4305",0,0,0,0,0,0,0,0
"1150","hsa-miR-4306","hsa-mir-4306",0,0,0,0,0,0,0,0
"1151","hsa-miR-4307","hsa-mir-4307",0,0,0,0,0,0,0,0
"1152","hsa-miR-4308","hsa-mir-4308",0,0,0,0,0,0,0,0
"1153","hsa-miR-4309","hsa-mir-4309",0,0,0,0,0,0,0,0
"1154","hsa-miR-431-5p","hsa-mir-431",0,0,0,0,0,0,0,0
"1155","hsa-miR-431-3p","hsa-mir-431",0,0,0,0,0.65,0,0,0
"1156","hsa-miR-4310","hsa-mir-4310",0,0,0,0,0,0,0,0
"1157","hsa-miR-4311","hsa-mir-4311",0,0,0,0,0,0,0,0
"1158","hsa-miR-4312","hsa-mir-4312",0,0,0,0,0,0,0,0
"1159","hsa-miR-4313","hsa-mir-4313",0,0,0,0,0,0,0,0
"1160","hsa-miR-4314","hsa-mir-4314",0,0,0,0,0,0,0,0
"1161","hsa-miR-4315","hsa-mir-4315-1",0,0,0,0,0,0,0,0
"1162","hsa-miR-4315","hsa-mir-4315-2",0,0,0,0,0,0,0,0
"1163","hsa-miR-4316","hsa-mir-4316",0,0,0,0,0,0,0,0
"1164","hsa-miR-4317","hsa-mir-4317",0,0,0,0,0,0,0,0
"1165","hsa-miR-4318","hsa-mir-4318",0,0,0,0,0,0,0,0
"1166","hsa-miR-4319","hsa-mir-4319",0,0,0,0,0,0,0,0
"1167","hsa-miR-432-5p","hsa-mir-432",0,0,0,0,0.65,1.8,0,0
"1168","hsa-miR-432-3p","hsa-mir-432",0,0,0,0,0,0,0,0
"1169","hsa-miR-4320","hsa-mir-4320",0,0,0,0,0,0,0,0
"1170","hsa-miR-4321","hsa-mir-4321",0,0,0,0,0,0,0,0
"1171","hsa-miR-4322","hsa-mir-4322",0,0,0,0,0,0,0,0
"1172","hsa-miR-4323","hsa-mir-4323",0,0,0,0,0,0,0,0
"1173","hsa-miR-4324","hsa-mir-4324",0,0,0,0,0,0,0,0
"1174","hsa-miR-4325","hsa-mir-4325",0,0,0,0,0,0,0,0
"1175","hsa-miR-4326","hsa-mir-4326",21.05,21.58,20.84,22.3,11.78,10.83,19.05,17.92
"1176","hsa-miR-4327","hsa-mir-4327",0,0,0,0,0,0,0,0
"1177","hsa-miR-4328","hsa-mir-4328",0,0,0,0,0,0,0,0
"1178","hsa-miR-4329","hsa-mir-4329",0,0,0,0,0,0,0,0
"1179","hsa-miR-433-5p","hsa-mir-433",0,0,0,0,0,0,0,0
"1180","hsa-miR-433-3p","hsa-mir-433",0.94,0,1.07,0,0,2.41,1,1.49
"1181","hsa-miR-4330","hsa-mir-4330",0,0,0,0,0,0,0,0
"1182","hsa-miR-4418","hsa-mir-4418",0,0,0,0,0,0,0,0
"1183","hsa-miR-4420","hsa-mir-4420",0,0,0,0,0,0,0,0
"1184","hsa-miR-4421","hsa-mir-4421",0,0,0,0,0,0.6,0,0
"1185","hsa-miR-4422","hsa-mir-4422",0,0,0.53,0,0,0,0,0
"1186","hsa-miR-4423-5p","hsa-mir-4423",0,0,0,0,0.65,0.6,0,0
"1187","hsa-miR-4423-3p","hsa-mir-4423",0,0,0,0,0.65,0.6,0,0
"1188","hsa-miR-4424","hsa-mir-4424",0,0,0,0,0,0,0,0
"1189","hsa-miR-4425","hsa-mir-4425",0.47,0,0,0,0,1.2,0,0
"1190","hsa-miR-4426","hsa-mir-4426",0,0,0,0,0,0,0,0
"1191","hsa-miR-4427","hsa-mir-4427",0,0,0,0,0,0,0,0
"1192","hsa-miR-4428","hsa-mir-4428",0,0,0,0,0,0,0,0
"1193","hsa-miR-4429","hsa-mir-4429",0.47,0,0,0,0.65,0,0,0
"1194","hsa-miR-4430","hsa-mir-4430",0,0,0,0,0,0,0,0
"1195","hsa-miR-4431","hsa-mir-4431",0,0,0.53,0,0,0,0,0
"1196","hsa-miR-4432","hsa-mir-4432",0,0,0,0,0,0,0,0
"1197","hsa-miR-4433a-5p","hsa-mir-4433a",0,0,0,0,0.65,0,0,0
"1198","hsa-miR-4433a-3p","hsa-mir-4433a",0,0,0,0,0,0,0,0
"1199","hsa-miR-4433b-5p","hsa-mir-4433b",0,0.94,0,1.39,0,0,0,0
"1200","hsa-miR-4433b-3p","hsa-mir-4433b",0.47,0,0,0,0,0,0,0
"1201","hsa-miR-4434","hsa-mir-4434",0,0,0,0,0,0,0,0
"1202","hsa-miR-4435","hsa-mir-4435-1",0,0,0,0,0,0,0,0
"1203","hsa-miR-4435","hsa-mir-4435-2",0,0,0,0,0,0,0,0
"1204","hsa-miR-4436a","hsa-mir-4436a",0,0,0,0,0,0,0,0
"1205","hsa-miR-4436b-5p","hsa-mir-4436b-1",0,0,0,0,0,0,0,0
"1206","hsa-miR-4436b-3p","hsa-mir-4436b-1",0,0,0,0,0,0,0,0
"1207","hsa-miR-4436b-5p","hsa-mir-4436b-2",0,0,0,0,0,0,0,0
"1208","hsa-miR-4436b-3p","hsa-mir-4436b-2",0,0,0,0,0,0,0,0
"1209","hsa-miR-4437","hsa-mir-4437",0,0,0,0,0,0,0,0
"1210","hsa-miR-4438","hsa-mir-4438",0,0,0,0,0,0,0,0
"1211","hsa-miR-4439","hsa-mir-4439",0,0,0,0,0,0,0,0
"1212","hsa-miR-4440","hsa-mir-4440",2.34,2.82,3.74,0,2.62,3.61,7.02,2.24
"1213","hsa-miR-4441","hsa-mir-4441",0,0,0,0,0,0,0,0
"1214","hsa-miR-4442","hsa-mir-4442",0,0,0,0,0,0,0,0
"1215","hsa-miR-4443","hsa-mir-4443",0.47,1.88,0.53,1.39,0.65,0.6,3.01,0.75
"1216","hsa-miR-4444","hsa-mir-4444-1",0,0,0,0,0,0,0,0
"1217","hsa-miR-4444","hsa-mir-4444-2",0,0,0,0,0,0,0,0
"1218","hsa-miR-4445-5p","hsa-mir-4445",0,0,0,0,0,0,0,0
"1219","hsa-miR-4445-3p","hsa-mir-4445",0,0,0,0,0,0,0,0
"1220","hsa-miR-4446-5p","hsa-mir-4446",0,0,0,0,0,0,0,0
"1221","hsa-miR-4446-3p","hsa-mir-4446",0.47,0.94,0,0,0.65,0.6,1,0
"1222","hsa-miR-4447","hsa-mir-4447",0,0,0,0,0,0,0,0
"1223","hsa-miR-4448","hsa-mir-4448",0,0,0,0,0,0,0,0
"1224","hsa-miR-4449","hsa-mir-4449",4.21,0,2.67,1.39,0.65,1.8,0,1.49
"1225","hsa-miR-4450","hsa-mir-4450",0,0,0,0,0,0,0,0
"1226","hsa-miR-4451","hsa-mir-4451",0,0,0,0,0,0,0,0
"1227","hsa-miR-4452","hsa-mir-4452",0,0,0,0,0,0,0,0
"1228","hsa-miR-4453","hsa-mir-4453",0,0,0,0,0,0,0,0
"1229","hsa-miR-4454","hsa-mir-4454",1.87,26.27,2.67,15.33,30.1,25.86,30.07,31.37
"1230","hsa-miR-4455","hsa-mir-4455",0,0.94,0,0,0.65,0,0,0
"1231","hsa-miR-4456","hsa-mir-4456",0.47,0,0,0,0,0,0,0
"1232","hsa-miR-4457","hsa-mir-4457",0,0,0,0,0,0,0,0
"1233","hsa-miR-4458","hsa-mir-4458",0,0,0,0,0,0,0,0
"1234","hsa-miR-4460","hsa-mir-4460",0,0.94,0,0,0,0,0,0
"1235","hsa-miR-4462","hsa-mir-4462",0,0,0,0,0,0,0,0
"1236","hsa-miR-4463","hsa-mir-4463",0,0,0.53,0,1.31,0.6,0,0
"1237","hsa-miR-4464","hsa-mir-4464",0,0,0,0,0,0,0,0
"1238","hsa-miR-4465","hsa-mir-4465",0.47,0,0,0,0,0,0,0
"1239","hsa-miR-4466","hsa-mir-4466",0.47,0,0,0,0,0,0,0.75
"1240","hsa-miR-4467","hsa-mir-4467",0,0,0,0,0,0,0,0
"1241","hsa-miR-4468","hsa-mir-4468",0,0,0,0,0,0,0,0
"1242","hsa-miR-4469","hsa-mir-4469",0,0,0,0,0,0,0,0
"1243","hsa-miR-4470","hsa-mir-4470",0.94,1.88,0.53,1.39,1.31,0,3.01,0.75
"1244","hsa-miR-4471","hsa-mir-4471",0,0,0,0,0,0,0,0
"1245","hsa-miR-4472","hsa-mir-4472-1",0,0,0,0,0,0,0,0
"1246","hsa-miR-4472","hsa-mir-4472-2",0,0,0,0,0,0,0,0
"1247","hsa-miR-4473","hsa-mir-4473",17.77,18.77,15.5,19.51,9.81,17.44,13.03,17.18
"1248","hsa-miR-4474-5p","hsa-mir-4474",0,0,0,0,0,0,0,0
"1249","hsa-miR-4474-3p","hsa-mir-4474",1.87,1.88,2.14,1.39,1.96,2.41,1,1.49
"1250","hsa-miR-4475","hsa-mir-4475",0,0,0,1.39,0,0,0,0
"1251","hsa-miR-4476","hsa-mir-4476",0,0,0,0,0,0.6,0,0
"1252","hsa-miR-4477a","hsa-mir-4477a",0,0,0,0,0,0,0,0
