"","SRR19241977","SRR19241978","SRR19241979","SRR19241980","SRR19241981","SRR19241982","SRR19241983","SRR19241984"
"tRF-31-PV94V4SMIFFND",72.99,20.5,133.37,12.85,4.42,13.37,13.7,15.57
"tRF-31-PW5SVP9N15WV0",1900.79,553.49,1256.48,539.91,631.53,788.75,1511.74,852.46
"tRF-31-Q1Q89P9L8422E",9.12,5.12,3.51,0,4.42,4.46,4.57,0
"tRF-31-Q6S8V0J8O9YED",0,0,0,0,0,0,0,3.89
"tRF-31-Q99P9P9NH57SD",124.69,56.37,122.84,44.99,48.58,71.3,27.4,62.28
"tRF-31-QI45LSM1M3WEE",6.08,0,0,0,0,0,0,0
"tRF-31-QJ3KYU4RRWRBD",33.45,15.37,35.1,6.43,4.42,17.82,13.7,15.57
"tRF-31-QJ3KYUYRR6RBD",15.21,5.12,31.59,19.28,4.42,4.46,9.13,3.89
"tRF-31-QK11M3WE8SPOE",3.04,0,0,0,0,0,0,0
"tRF-31-QKF1R38E8RO80",21.29,10.25,21.06,12.85,8.83,4.46,0,15.57
"tRF-31-QKF1R3WE8RO80",538.3,87.12,431.7,83.56,136.91,151.51,219.23,159.59
"tRF-31-QNJN5VF3R3ZVB",0,0,0,6.43,0,0,0,0
"tRF-31-QNR8VP9LFQFYD",9.12,0,7.02,0,0,0,4.57,0
"tRF-31-QNR8ZP9LON4VD",3.04,0,3.51,6.43,0,0,0,0
"tRF-31-QO945NB2NZW70",9.12,0,17.55,6.43,44.16,4.46,13.7,19.46
"tRF-31-QP4PW3FJIKE7E",9.12,0,7.02,0,0,0,9.13,3.89
"tRF-31-QSZ34KRQ59W3E",0,0,0,0,4.42,0,0,0
"tRF-31-QWUID4ZWRNU3D",0,0,3.51,6.43,4.42,4.46,0,0
"tRF-31-QZR44ER81XDDE",3.04,15.37,3.51,19.28,22.08,17.82,9.13,19.46
"tRF-31-R008R959KUMKB",9.12,25.62,10.53,0,13.25,4.46,22.84,11.68
"tRF-31-R008R9D9KUMKB",6.08,0,0,0,0,4.46,4.57,0
"tRF-31-R29P4P9L5HJVE",0,5.12,3.51,6.43,0,0,0,0
"tRF-31-R29P4P9L5HLVE",3.04,0,3.51,0,4.42,0,4.57,3.89
"tRF-31-R2Z4R95MKM93D",6.08,0,14.04,0,0,4.46,13.7,3.89
"tRF-31-R3HJ8KRPFQZDE",0,0,3.51,0,0,0,0,0
"tRF-31-R3SJ83RPFV7IE",0,0,0,6.43,0,0,0,0
"tRF-31-R47673FEWS3VD",3.04,0,10.53,0,0,0,4.57,0
"tRF-31-R718YKISQI45D",3.04,0,0,0,0,0,0,3.89
"tRF-31-R7F8YKIR9NY5D",3.04,0,0,0,4.42,0,0,0
"tRF-31-R8WP9I1EWJQZD",6.08,5.12,3.51,0,0,0,4.57,0
"tRF-31-R8WP9N1EWJQ7D",76.03,25.62,80.72,44.99,22.08,13.37,50.24,19.46
"tRF-31-R9JP9P9NH5HYD",0,0,0,0,0,0,4.57,0
"tRF-31-R9JP9P9NH5SYD",51.7,25.62,80.72,25.71,44.16,35.65,59.37,38.93
"tRF-31-R9JP9PMNH5SYD",9.12,0,0,6.43,4.42,4.46,0,3.89
"tRF-31-RE987S1RJ7R30",3.04,0,3.51,0,0,0,0,0
"tRF-31-RE987S1RJ7RM0",3.04,5.12,3.51,0,0,0,0,3.89
"tRF-31-RK9P4P9L5HMVE",112.53,56.37,147.41,115.69,44.16,49.02,36.54,23.36
"tRF-31-RKJP4P9L5FZUD",0,0,0,6.43,0,0,0,0
"tRF-31-RM7KYUPRENRHD",0,0,3.51,0,4.42,0,0,0
"tRF-31-RMJKYOSR99RHD",6.08,0,3.51,6.43,0,0,0,0
"tRF-31-RR1380877S6VD",0,0,0,0,0,0,0,7.79
"tRF-31-RRM3WEK6PM85D",0,0,0,0,0,0,4.57,0
"tRF-31-RS9NS334L2H1B",18.25,461.25,0,507.77,384.22,392.14,260.33,369.79
"tRF-31-RSN3WE884U1DD",3.04,0,0,0,0,0,0,0
"tRF-31-RVU4727OFIZ9E",0,0,3.51,6.43,0,4.46,18.27,3.89
"tRF-31-RWD8YJE76INBE",3.04,0,0,0,0,0,0,0
"tRF-31-RX6N38Z906R8D",0,0,0,0,8.83,0,0,0
"tRF-31-RZYQHQ9M739PE",386.24,189.62,593.14,494.92,70.66,106.95,77.64,93.42
"tRF-31-S2I7L7P5QK11D",3.04,0,0,0,0,0,0,0
"tRF-31-S2P46INOW6RM0",0,0,3.51,0,0,0,0,0
"tRF-31-SB325UB1ZZK00",0,15.37,0,0,4.42,8.91,4.57,7.79
"tRF-31-SBWOFFR3VJ4ZE",6.08,10.25,10.53,19.28,4.42,0,0,15.57
"tRF-31-SINHZ4PVFO3S0",0,5.12,0,0,0,0,0,0
"tRF-31-SP1N2N37WX01B",0,5.12,0,0,0,0,0,0
"tRF-31-SR9NLM3KZSP1B",0,5.12,0,0,0,0,0,3.89
"tRF-31-SU9ELBKM4Y41B",3.04,0,0,0,0,4.46,0,0
"tRF-31-SVRNLMKWEKK1B",0,0,3.51,0,0,0,0,0
"tRF-31-SX73V2Y8L9810",0,0,0,0,4.42,0,4.57,0
"tRF-31-SXQ3V2Y7RZ81D",0,0,0,0,4.42,0,0,0
"tRF-31-SYNX2VF0S7RND",0,5.12,0,0,0,0,0,0
"tRF-31-U2O1B54ZUPX1B",0,0,3.51,6.43,4.42,8.91,22.84,11.68
"tRF-31-U37Y93Y086Z3D",0,0,3.51,0,0,0,0,0
"tRF-31-U4727OFIZ9WUD",0,5.12,0,6.43,13.25,0,4.57,3.89
"tRF-31-U47P299DWUH60",3.04,0,3.51,0,0,0,0,7.79
"tRF-31-U5XBINVDRI2QD",0,5.12,3.51,0,0,0,0,0
"tRF-31-UE4BOPRN11WZE",9.12,0,10.53,0,4.42,0,0,0
"tRF-31-UHK0SVRNLMKWB",0,5.12,0,0,0,4.46,0,0
"tRF-31-UJJKIWRNL3KQD",3.04,0,0,0,0,0,0,0
"tRF-31-UMKKSWRNLJK50",3.04,0,0,0,0,0,0,0
"tRF-31-UMX0SW5NLJ45B",0,0,0,0,4.42,0,0,0
"tRF-31-V29K9UV36562B",33.45,41,56.16,96.41,61.83,35.65,41.1,31.14
"tRF-31-V470VR3196L80",0,5.12,7.02,6.43,0,0,0,0
"tRF-31-V47P596VW6310",6.08,0,7.02,6.43,13.25,8.91,9.13,3.89
"tRF-31-V47PVR3196L80",3.04,0,0,0,0,0,0,0
"tRF-31-V4QP596VZ6310",3.04,0,0,0,0,0,0,0
"tRF-31-V6Z3M8ZLSSXU0",565.68,297.25,701.95,617.04,207.57,271.83,292.3,245.23
"tRF-31-V8WPMN1E8Y7ZD",0,0,3.51,6.43,0,0,4.57,0
"tRF-31-VDRI2Q2RJO01B",30.41,1214.61,66.68,494.92,671.28,704.08,333.4,439.85
"tRF-31-VH7P59N3Z6KP0",0,0,0,0,4.42,0,0,0
"tRF-31-VI7O409Z7KZO0",0,0,0,0,0,0,0,3.89
"tRF-31-VIZKXXI363U0B",0,0,0,0,4.42,4.46,0,0
"tRF-31-VL3NBZKEUI1ZE",0,0,0,0,0,4.46,0,0
"tRF-31-VPZO0BEBXNWDE",0,5.12,0,0,0,0,0,0
"tRF-31-W631QJ3KYUYR0",0,0,0,6.43,0,0,0,0
"tRF-31-W6RERNLN4Q1RE",0,0,0,12.85,4.42,8.91,9.13,7.79
"tRF-31-WEF9FYS2Q26I0",3.04,0,0,0,0,0,0,0
"tRF-31-WJQ72S3HPSR90",6.08,0,0,0,0,0,0,0
"tRF-31-WN1Q18X3HRL70",6.08,5.12,7.02,0,0,0,0,0
"tRF-31-WNR71KVUY9Q90",12.17,5.12,10.53,0,0,0,4.57,0
"tRF-31-WNR71KVUY9QZ0",0,5.12,0,0,0,4.46,0,0
"tRF-31-WNR71KVUY9RZ0",6.08,0,0,0,0,0,0,3.89
"tRF-31-WOFFR3VJ4ZZ5D",0,0,0,0,0,4.46,0,3.89
"tRF-31-WW1W18YMENL7D",0,5.12,3.51,0,0,0,4.57,0
"tRF-31-WXQZR44ER81XB",0,0,0,0,0,0,0,7.79
"tRF-31-WZVLUE15MXE9D",0,41,0,12.85,4.42,4.46,9.13,31.14
"tRF-31-X0K3XN13QXQWE",3.04,0,0,0,0,0,0,0
"tRF-31-X4J09KZYJMN5D",0,0,0,0,0,0,4.57,0
"tRF-31-XBINVDRI2Q2RD",0,10.25,0,0,4.42,13.37,0,0
"tRF-31-XENDBP1IUUK7E",295,287,361.5,244.24,388.64,294.11,141.58,108.99
"tRF-31-XSXMSL73VL4YD",45.62,30.75,28.08,0,22.08,26.74,18.27,27.25
"tRF-31-XW83X4J09KZYD",0,5.12,0,0,0,4.46,0,0
"tRF-31-XXI363U0EZY9E",3.04,0,0,0,4.42,0,4.57,3.89
"tRF-31-XY6RHDK2RSI2E",0,5.12,0,0,0,0,0,0
"tRF-31-XZFYYDU37Y93E",3.04,0,0,0,0,0,0,0
"tRF-31-Y0FD2F37YF7DD",0,0,0,6.43,4.42,4.46,0,0
"tRF-31-Y2MJ8F81KLB5D",15.21,476.62,38.61,231.39,287.06,227.27,118.75,136.24
"tRF-31-Y694U47P299DE",3.04,0,0,0,0,0,0,0
"tRF-31-Y6V4V47Q2WNIE",3.04,0,3.51,0,4.42,4.46,4.57,0
"tRF-31-Y7RZ81JJ6RRND",3.04,0,0,0,0,0,0,0
"tRF-31-Y8L981PV6RRND",6.08,0,0,6.43,0,4.46,0,0
"tRF-31-Y91293WEW6VMD",0,0,0,0,0,4.46,0,3.89
"tRF-31-Y9PYKHM26RRNE",3.04,0,0,0,0,0,0,0
"tRF-31-YBY2HZFZ93QOE",3.04,0,0,0,0,0,0,0
"tRF-31-YFLPD3387SFRD",0,0,3.51,0,0,0,0,0
"tRF-31-YJZ87ID890YB0",0,0,0,0,0,0,0,3.89
"tRF-31-YPZEP27K7ZP3D",9.12,5.12,17.55,6.43,13.25,0,22.84,7.79
"tRF-31-YQHQ9M739P8W0",15.21,10.25,14.04,12.85,8.83,13.37,36.54,19.46
"tRF-31-YS94V47Q2QW1E",0,5.12,0,0,0,0,0,0
"tRF-31-YSV4V4SQ2WW1E",0,0,10.53,0,0,0,0,7.79
"tRF-31-YUVIJIRPF81DE",0,5.12,0,0,0,0,0,0
"tRF-31-YYV4V47Q2WW1E",0,0,7.02,0,4.42,0,0,0
"tRF-31-Z2NLD7B2JK7P0",0,0,0,6.43,0,0,0,7.79
"tRF-31-Z3M8ZLSSXUOLD",48.66,502.24,49.14,572.05,446.05,414.43,538.93,615.02
"tRF-31-Z4D7OOJ0QXL1D",0,20.5,0,12.85,4.42,8.91,18.27,3.89
"tRF-31-Z6V6Z3M8ZLSSE",3.04,0,3.51,0,0,0,9.13,11.68
"tRF-31-Z87ID890YBOZE",0,0,3.51,0,0,8.91,0,3.89
"tRF-31-Z8I7JKIKYUY9B",0,0,0,0,0,4.46,0,0
"tRF-31-Z9HMI8W47W1R0",3.04,5.12,3.51,6.43,4.42,13.37,9.13,15.57
"tRF-31-ZEF3BLHKFZB1D",0,5.12,0,0,13.25,0,4.57,3.89
"tRF-31-ZEP27K7ZP33XD",3.04,0,0,0,0,0,0,0
"tRF-31-ZKXXI363U0EZE",0,15.37,0,6.43,30.91,17.82,9.13,3.89
"tRF-31-ZLBS5EOB3ZY6B",0,0,0,0,0,0,4.57,0
"tRF-31-ZO1EBP4MJYSZB",0,0,0,0,0,0,4.57,0
"tRF-31-ZPEK45H5KQBFD",0,51.25,0,32.14,35.33,26.74,4.57,31.14
"tRF-31-ZRS3S3R68HYVD",15.21,15.37,0,0,8.83,4.46,4.57,11.68
"tRF-31-ZRS3SJRX8FYVD",3.04,0,3.51,0,0,4.46,0,0
"tRF-31-ZUV0UEDP5IUDD",0,0,3.51,0,13.25,17.82,0,0
"tRF-31-ZZJQJYSWRYVMD",3.04,10.25,3.51,6.43,0,0,4.57,3.89
"tRF-32-00BY4D84KRIMO",0,5.12,7.02,12.85,4.42,4.46,4.57,15.57
"tRF-32-02OL7XDXOMYJQ",0,0,3.51,0,0,0,0,0
"tRF-32-04SXQ3V2Y7RZ5",371.03,66.62,498.38,19.28,61.83,35.65,82.21,77.85
"tRF-32-0668K87SERM4P",6.08,5.12,0,0,0,4.46,4.57,0
"tRF-32-08F4BDNZ8O6FJ",48.66,169.12,52.65,96.41,304.73,236.18,251.2,323.08
"tRF-32-0IOB9ZFH690M1",3.04,0,7.02,0,0,0,0,7.79
"tRF-32-0JVRI8WX6R2BI",0,0,0,0,0,0,4.57,0
"tRF-32-0MFN7BWU2F5JQ",0,5.12,3.51,0,8.83,0,4.57,7.79
"tRF-32-0ROB9Y7Q078SO",0,5.12,0,0,0,4.46,4.57,3.89
"tRF-32-0VL8K87SIRMMH",0,0,3.51,0,0,4.46,0,3.89
"tRF-32-10H7RNLEKPM4J",0,5.12,0,0,0,0,0,0
"tRF-32-10H7RNLEKPMKJ",0,0,0,0,0,4.46,0,0
"tRF-32-10I9BZBZOS4Y1",6.08,0,0,6.43,4.42,4.46,13.7,0
"tRF-32-113KYO8R6Q46J",3.04,0,0,0,0,0,0,0
"tRF-32-12Z4R95MK19KO",6.08,0,14.04,6.43,4.42,0,0,0
"tRF-32-12Z4R95MKM9KP",9.12,5.12,21.06,0,4.42,4.46,0,0
"tRF-32-13KK761RNNMJM",0,0,0,25.71,0,0,0,0
"tRF-32-13M87SFR2W9JM",3.04,0,0,6.43,0,0,0,0
"tRF-32-14PH5BZY598KL",0,0,0,6.43,0,0,0,0
"tRF-32-14PSR9O933IKF",9.12,0,14.04,12.85,4.42,0,4.57,0
"tRF-32-15WV7W6SJF094",3.04,0,0,0,0,0,0,0
"tRF-32-18V0JZOYJE224",0,0,0,0,0,0,4.57,0
"tRF-32-18VBY9PYKHM24",0,0,0,0,4.42,0,0,0
"tRF-32-18X3HRL7S5QKH",0,0,3.51,0,0,4.46,0,0
"tRF-32-18YKISQI45LSK",3.04,0,0,0,0,0,0,0
"tRF-32-1E6SF8WO6VXW5",0,0,10.53,0,0,0,0,0
"tRF-32-1ER37E14PH5BQ",0,0,0,0,0,0,4.57,0
"tRF-32-1EWJQ72S3HPS4",0,5.12,0,6.43,0,0,4.57,0
"tRF-32-1H93WB86N7O52",0,0,0,0,0,4.46,0,0
"tRF-32-1HPSR9O9337KF",228.1,92.25,414.15,70.7,48.58,35.65,91.34,35.03
"tRF-32-1M38YU8SRZMFJ",0,0,3.51,0,0,0,0,0
"tRF-32-1M3KYU8RFQ46J",0,0,0,0,4.42,0,0,0
"tRF-32-1MQ8YUYSQSD2J",0,0,0,0,0,8.91,4.57,3.89
"tRF-32-1MQKYU8RSH66J",0,0,3.51,0,0,0,0,0
"tRF-32-1N7KYUHR0P1SJ",0,5.12,0,0,0,0,0,0
"tRF-32-1NR8YUP6KP6HJ",6.08,5.12,3.51,0,0,0,0,0
"tRF-32-1YBL2HI3Z9HMI",0,5.12,0,0,0,0,0,0
"tRF-32-1YIF54RNZFS7O",0,0,3.51,0,0,0,0,0
"tRF-32-1YIPRVYJ9XEON",0,0,3.51,6.43,0,0,0,0
"tRF-32-1ZBNFENPNYRVO",0,0,0,0,0,0,0,3.89
"tRF-32-202L2YBE7XO8M",0,5.12,0,0,8.83,4.46,0,3.89
"tRF-32-22EVUIJVK697F",3.04,0,0,0,0,4.46,4.57,7.79
"tRF-32-299DWUH6QE30Q",0,0,0,0,4.42,0,0,0
"tRF-32-2L2YBE7XO8Q62",3.04,5.12,0,6.43,30.91,17.82,13.7,42.82
"tRF-32-2OOIQO4QPRJW3",3.04,5.12,7.02,19.28,4.42,8.91,4.57,15.57
"tRF-32-2QR7F8YKIR9NQ",596.09,133.25,575.6,154.26,53,40.11,205.52,136.24
"tRF-32-2R1HPSR9O933N",0,10.25,0,0,0,0,9.13,3.89
"tRF-32-2S3HPSR959332",0,5.12,0,0,13.25,4.46,4.57,3.89
"tRF-32-2V7KYUHRH7MSJ",0,0,3.51,0,0,4.46,0,0
"tRF-32-2VR008R959KUK",3.04,97.37,7.02,64.27,83.91,80.21,141.58,93.42
"tRF-32-2VR008R9D9KUK",3.04,5.12,0,6.43,0,0,0,7.79
"tRF-32-2WW18FLUD3KSN",3.04,0,0,0,0,0,0,0
"tRF-32-2YBE7XO8Q6J6J",3.04,5.12,7.02,6.43,26.5,8.91,22.84,19.46
"tRF-32-2YU04DYJIO3ZO",12.17,41,31.59,12.85,8.83,22.28,0,27.25
"tRF-32-307EZ6VYDY2E5",0,0,0,0,0,8.91,4.57,3.89
"tRF-32-3196L85DMKYUQ",0,5.12,3.51,0,0,0,0,0
"tRF-32-31QJ3KYUYRR64",6.08,15.37,3.51,12.85,0,4.46,4.57,0
"tRF-32-325UB1ZZK0O52",45.62,194.75,94.76,64.27,428.38,574.85,447.58,564.41
"tRF-32-32VIJMRPFQJDQ",0,10.25,10.53,0,4.42,4.46,0,0
"tRF-32-34HWH3RXSINHQ",1119.19,328,1105.57,218.53,304.73,307.48,657.68,486.56
"tRF-32-36S0ZFHIUNWV2",0,0,0,0,0,0,4.57,0
"tRF-32-389MV47P596V5",3503.54,1578.48,3432.52,1619.72,1214.49,1042.75,1872.55,1681.56
"tRF-32-389MV4QP596VQ",18.25,10.25,14.04,0,8.83,17.82,9.13,7.79
"tRF-32-38MMV47P596V5",9.12,5.12,21.06,19.28,17.67,13.37,13.7,3.89
"tRF-32-3BDW9NH1NRM5O",0,0,0,0,0,0,4.57,0
"tRF-32-3IRW18V6XO59J",331.5,148.62,393.09,109.27,88.33,89.12,59.37,81.74
"tRF-32-3JVIJMRPFQ5D5",27.37,30.75,31.59,25.71,8.83,26.74,0,27.25
"tRF-32-3JVIJMRPFQRD5",39.54,51.25,73.7,64.27,17.67,31.19,22.84,3.89
"tRF-32-3L7LQ3V6J9P91",3.04,0,14.04,0,0,0,0,0
"tRF-32-3S9H24SJQMXIJ",0,0,3.51,0,0,0,0,0
"tRF-32-3SY3H3RUSMKV3",12.17,15.37,14.04,6.43,13.25,0,4.57,7.79
"tRF-32-3SY3H3RXSMKV3",3.04,0,0,0,0,4.46,0,0
"tRF-32-409Z7KZOSRI85",0,0,0,0,0,0,4.57,0
"tRF-32-45DBNIB9I1KQN",0,0,0,0,0,0,9.13,0
"tRF-32-45LSM1M3WE8SN",0,0,0,0,4.42,0,0,0
"tRF-32-4BOPRN11WZY11",0,0,3.51,0,0,0,0,0
"tRF-32-4ER81XDDZZ4Y1",0,10.25,0,0,0,0,4.57,0
"tRF-32-4PW3FJIKE7UMJ",0,0,3.51,0,0,0,4.57,0
"tRF-32-4R94SX73V2Y8K",0,0,3.51,0,0,0,0,0
"tRF-32-4S14IZJQXEXOI",0,5.12,0,6.43,0,0,0,0
"tRF-32-4W9MVKS4I7LZK",3.04,0,3.51,0,0,0,0,0
"tRF-32-4W9MVKS4I7LZP",6.08,0,0,0,0,0,0,0
"tRF-32-4WVLV470VR31P",48.66,15.37,31.59,6.43,4.42,0,4.57,3.89
"tRF-32-4WVLV47PVR31P",6.08,0,3.51,0,0,0,0,0
"tRF-32-4ZY3HBVL3NBZJ",0,10.25,0,6.43,4.42,0,0,0
"tRF-32-51MLHVHBEXBIQ",24.33,230.62,0,109.27,216.4,222.81,246.63,214.09
"tRF-32-56M3WBKS8WP92",0,0,3.51,0,0,0,0,0
"tRF-32-58RW5P7JE2ONQ",6.08,0,0,0,0,0,4.57,0
"tRF-32-596VW631QJ3KQ",3.04,0,3.51,0,0,0,0,0
"tRF-32-5BF900BY4D84J",3.04,0,17.55,0,4.42,8.91,4.57,11.68
"tRF-32-5DMKYOYRLHR0J",3.04,0,0,0,0,0,0,0
"tRF-32-5DMKYUYRLHR0J",3.04,10.25,3.51,6.43,4.42,0,0,11.68
"tRF-32-5EYONONU3IND2",39.54,66.62,45.63,51.42,172.24,151.51,164.42,198.52
"tRF-32-5K8PR9DM3WWKK",0,0,0,0,0,0,4.57,0
"tRF-32-5LDOV2QXBR3XQ",0,0,0,0,0,4.46,0,3.89
"tRF-32-5NEZ5P1OHE103",0,0,0,0,0,0,4.57,0
"tRF-32-5YXENDBP1IUUJ",0,15.37,0,25.71,17.67,4.46,0,7.79
"tRF-32-623K76IR3DR2M",45.62,10.25,24.57,0,8.83,4.46,0,7.79
"tRF-32-623K7SIR3DR2M",313.25,71.75,224.62,64.27,30.91,26.74,50.24,93.42
"tRF-32-62Z6EXEY0VWUJ",3.04,15.37,21.06,12.85,61.83,57.93,91.34,97.31
"tRF-32-64PU7340Q1FI2",0,0,3.51,0,0,0,0,0
"tRF-32-64PUQ340QIQN2",0,0,0,0,0,0,4.57,0
"tRF-32-64R4XLR828FEQ",0,5.12,3.51,0,4.42,0,0,3.89
"tRF-32-66XMSL73VL4YK",0,0,0,0,0,0,0,3.89
"tRF-32-68K87SERM4921",12.17,15.37,17.55,6.43,0,4.46,18.27,3.89
"tRF-32-6978WP9LXN4VQ",12.17,0,3.51,12.85,0,0,0,11.68
"tRF-32-6978WPRLXN48Q",63.87,30.75,115.82,64.27,39.75,98.04,63.94,31.14
"tRF-32-6ISBWOFFR3VJ3",0,0,0,0,0,0,0,3.89
"tRF-32-6L1HWUNS56O2Q",3.04,0,0,0,0,0,0,0
"tRF-32-6LQ6S8V0J6OZQ",9.12,15.37,0,6.43,17.67,8.91,9.13,0
"tRF-32-6N38Z90668K8N",0,0,3.51,0,0,0,0,0
"tRF-32-6N38Z906R8K8N",3.04,0,0,0,0,0,0,0
"tRF-32-6N4P64R9598LN",0,0,0,0,0,0,0,3.89
"tRF-32-6N7KYUSRHYRSJ",6.08,0,0,0,0,0,0,0
"tRF-32-6NMH490VL8K8N",3.04,0,0,0,0,0,0,0
"tRF-32-6NMHN90VL8K8N",0,5.12,0,0,0,0,0,0
"tRF-32-6PFRROWFUBNOF",0,0,0,6.43,0,0,0,0
"tRF-32-6SXMSL73VL4YK",599.13,205,319.39,173.54,229.65,347.58,296.87,253.01
"tRF-32-6XQ6S8V0J8O9Q",124.69,30.75,161.45,32.14,8.83,31.19,18.27,35.03
"tRF-32-6XQ6S8V0JUO9Q",45.62,25.62,94.76,12.85,17.67,13.37,22.84,11.68
"tRF-32-7343RX6NMH491",0,0,0,0,4.42,0,0,0
"tRF-32-735L8RPY8HM2L",0,0,0,6.43,0,0,0,0
"tRF-32-767UXP18RZXP5",0,0,3.51,0,0,0,0,0
"tRF-32-79M89P9NH5ISJ",0,5.12,0,0,4.42,0,0,0
"tRF-32-79MP909NH57SJ",54.74,25.62,66.68,32.14,26.5,26.74,45.67,46.71
"tRF-32-79MP9P9MH57SJ",559.59,363.87,558.05,449.92,415.13,396.6,379.08,373.68
"tRF-32-79MP9P9NH57YJ",9.12,10.25,10.53,19.28,4.42,17.82,13.7,31.14
"tRF-32-79MP9PMNH5ISJ",149.02,102.5,263.23,57.85,110.41,138.14,82.21,124.56
"tRF-32-7BWU2F5JYH0RQ",3.04,15.37,0,0,13.25,13.37,22.84,3.89
"tRF-32-7EMQ18Y3E7QNN",6.08,10.25,17.55,6.43,4.42,0,0,3.89
"tRF-32-7ID890YBOZZ73",0,0,3.51,0,0,4.46,0,0
"tRF-32-7IR1JOKP1M58I",3.04,0,0,0,0,0,0,0
"tRF-32-7IVI7O409Z7KQ",3.04,0,0,0,0,0,0,0
"tRF-32-7J3KYU4RRQRBJ",3.04,0,3.51,0,0,0,4.57,0
"tRF-32-7JE2ONZ2Y912P",0,0,3.51,0,0,0,4.57,0
"tRF-32-7LI3VF4YO9XEJ",9.12,0,10.53,6.43,0,0,0,0
"tRF-32-7LI3VF4YOZXEJ",3.04,0,0,0,0,0,0,0
"tRF-32-7O58J0K8UMPLF",3.04,10.25,0,12.85,17.67,22.28,18.27,11.68
"tRF-32-7RH3S3RX8HWVQ",3.04,0,10.53,0,4.42,4.46,0,0
"tRF-32-7UD5BU9NZ6V6Q",3.04,0,0,0,0,0,0,3.89
"tRF-32-7UXP18RZXP8Z1",0,5.12,3.51,6.43,0,0,0,0
"tRF-32-7UYK7IVI7O40P",0,0,0,0,0,0,4.57,0
"tRF-32-7X9PN547202L2",0,0,3.51,0,0,0,0,0
"tRF-32-7XDXOMYJZ87IF",0,0,0,0,4.42,0,0,0
"tRF-32-7Y93Y086Z34J2",0,0,0,0,0,0,0,3.89
"tRF-32-7Z8L8NRS9NS3J",12.17,128.12,17.55,57.85,101.58,75.76,59.37,50.6
"tRF-32-81JJ6RRNLIK8P",3.04,0,7.02,0,0,0,0,0
"tRF-32-81PV6RRNLNK85",0,0,0,6.43,0,0,0,0
"tRF-32-821IQ4YUH5S84",0,0,3.51,0,0,0,4.57,0
"tRF-32-82Z4D7OOJ0QXK",3.04,0,3.51,6.43,0,0,4.57,0
"tRF-32-83ML5F924ZD72",0,0,0,0,4.42,0,0,0
"tRF-32-83X4J09KZYJM3",0,0,0,0,0,0,4.57,0
"tRF-32-8422YRI7XUK8N",0,5.12,0,0,0,0,0,0
"tRF-32-86J8WPMN1E8YN",3202.46,2654.72,3544.83,1844.69,3140,2713.82,4790.98,4834.49
"tRF-32-86V8WPMN1E8YN",1040.11,676.49,1028.35,366.37,768.44,623.87,1164.63,1148.29
"tRF-32-87R8WP9I1EWJM",69.95,76.87,70.19,89.98,141.32,147.05,260.33,175.16
"tRF-32-87R8WP9N1EWJM",6940.18,6811.05,6889.6,7423.74,10387.18,9068.34,8933.42,9995.95
"tRF-32-897PVP941QKSJ",440.98,384.37,656.32,398.5,317.97,298.56,461.29,393.14
"tRF-32-897PVP9N1QKSJ",30.41,10.25,38.61,38.56,13.25,13.37,18.27,38.93
"tRF-32-8BPE0IOB9ZFH4",0,0,0,0,0,4.46,0,3.89
"tRF-32-8FFDXXE6XRK45",0,0,3.51,6.43,4.42,0,4.57,19.46
"tRF-32-8HM2OSRN2NKS1",0,0,0,0,0,0,0,11.68
"tRF-32-8HM2OSRNLNKS1",24.33,5.12,31.59,19.28,4.42,26.74,36.54,7.79
"tRF-32-8L8NRS9NS334K",51.7,51.25,45.63,32.14,26.5,35.65,27.4,31.14
"tRF-32-8NRS9NS334L2I",33.45,25.62,28.08,25.71,26.5,35.65,50.24,70.07
"tRF-32-8PLML38BWS721",0,0,3.51,0,0,0,0,0
"tRF-32-8Q1W18YMEMXZO",9.12,10.25,17.55,0,0,0,0,11.68
"tRF-32-8Q1WF8YMEMXZO",0,0,3.51,0,0,0,0,0
"tRF-32-8Q9MYKK6BEZ8P",0,0,3.51,0,0,0,0,0
"tRF-32-8W1WF8YM0NL72",3.04,0,7.02,0,0,0,0,0
"tRF-32-8WR8WP9I1EWJM",0,0,0,0,0,0,0,3.89
"tRF-32-93QO945NB2NZ5",0,0,0,0,0,0,4.57,0
"tRF-32-93R918VBY9PYJ",142.94,35.87,210.58,51.42,13.25,49.02,36.54,38.93
"tRF-32-94SX73V2Y8L95",383.2,148.62,435.21,141.4,75.08,89.12,146.15,144.02
"tRF-32-94SX7JV2Y8LZ5",15.21,0,3.51,6.43,4.42,0,13.7,0
"tRF-32-9D9OHXDD1KYKJ",3.04,10.25,0,6.43,22.08,22.28,13.7,46.71
"tRF-32-9EF91SS2PMFIQ",0,0,3.51,0,0,0,0,0
"tRF-32-9HSX73V2Y8L95",6.08,0,3.51,0,0,0,0,0
"tRF-32-9KIWRNL3KQNK5",12.17,10.25,10.53,0,4.42,4.46,9.13,3.89
"tRF-32-9LON4V4REH62J",0,0,0,0,0,0,0,3.89
"tRF-32-9LON4VN1EH6KJ",12.17,5.12,7.02,0,8.83,4.46,9.13,3.89
"tRF-32-9M739P8WQ0D52",237.22,17358.19,186.02,15001.74,11182.12,10534.43,11509.32,13137.2
"tRF-32-9MV47P596VW6J",12.17,10.25,3.51,6.43,8.83,4.46,9.13,7.79
